리뷰,평점
"지하철역 및 버스를 통해 쉽게 이곳에. 이 점은 큰 정보 이 보물 지도 를 구입할 수 - 사냥 하는 게임.

장점: 훌륭한 내려와! 사진 맨 에 많은 좋은 점이 다. 할 수 있는, 바다를 볼 수 있고 떨어져 있다. 또한 많은 상점 (음식, 스낵, 음료, 기념품 .) 빌려 입어 이와 같은 경우, 영어를 할 수 있지만 해당 ahjumma 의 너무나 친절하고 상냥하게 하지 않는.

단점: 그의 말 그대로 수를 산책하다 언덕 위 마을 에 있어서 많은 흩어지 stairways, 들 과. 어려움이 있는 경우, 해당 맨 먼저 추천 합니다.

모든 걸 다. 저는 개인적으로 사랑 이 마을. 나는 거의 5 시간에 돌아다니고 사진을 었다. 작은 골목을 방황 하는 경우에 잃고 주변 환경 감사합니다, 좋은 활동 입니다 - 방문.

하였을 때에, 날씨라 수 있는 되지는 않습니다. 이 우울 하지 않은 또는 회색, 화창 했지만 되지 않았다. 하고. 저는 여전히 아주 좋은 사진을 얻을 수 있는",5.0
"문화 마을 은 한 사진. 완벽한 그림 이 많 소. 저는 맵을 2000. 하지만 나는 좀 딱딱한 이동할 수 있습니다. 나는 이 곳을 많이 놓쳤다. 신발은 적절한 기억을 좀 걸어야 했습니다. 많은 상점과 카페가 가까이에 있는 마을.

완벽한 내 작은 사랑 의 경우 프린스.",4.0
"많은 것이 읽고 "" 마 "", 그냥 평범하지만 일반적인 였다. 들르는 재미있는 "" 손실 "" 가져오는 동안 이 나 제한된 한국 우리에게 한 지역 을 관리할 수 있습니다. 가는 길에 많은 발을 통해 필요한 작업을 빌리지에 - 위쪽 및 아래쪽 슬로프, stairways. 문제가 산책 하기 때문에, 해 보시면 좋을 것 같습니다. 이는 온라인 사진 좋네요. 많은 사람들이 있지만 대부분은 그냥 사진을 찍고 있습니다.",4.0
많은 작은 상점과 카페 감천 문화 마을 였다. 이곳은 걸어 다니며 카페에서 잠깐 휴식을 하고 집에 있다.,4.0
"한국의 마추픽추 를 생각해, 하고 있는 많은 아름다운 집 은 화려한 곳 입니다. 수 걸어 매우 피곤한 언덕 위에 있는 지역 입니다. 몇 몇 좋은 카페 사이에 숨겨진 것 같아. 하지만 가장 좋은 것을 가지고 가치가 있는 곳에서 맨 instagram 두 장!",4.0
"첫 번째 타이머 부산 방문해야 합니다. 하 wefie, selfies 사진,. 주변에 걸어서 조금 및 계단.
불가능한 경우 몇 시간 동안 걸어서 마을 전체에 따라 사진을 찍고 있다.",5.0
"검색할 수 있는 좋은 장소였고 사랑스러운 그림 이 벽에 걸어 다니면 마을. 가장 편리한 방법이 있는 택시를 타서, 정말 이곳에 많이 이동한 시간.",4.0
"부산에 있는 동안 하루를 보냈다. 멋진 위치에 있어 마을에 있는 작은 경로 및 공예. 이 사진은 활기차고 다채로운 및. 공연자 들 을 위해 주의하세요 selfies! 칵테일을 추천하지 않습니다, 하지만, 마실 수 없는.",4.0
"이 거리의 많은 좋은 경치를 보고 마을 언덕. 빌라는 바다가 보이는 아름다운 해질 무렵 이 어서 estrapade.

- 버스 정류장 근처에 있는 버스 정류장에서 #87 남포 마을. 하게 되고, 마을의 입구에 5 - 10분 거리에 있다.
- 시 관광 정보 센터, 판매 맵을 2, 000원.
- 가게들이 있어서 카페, 그리고 길거리 음식. 그런데 이 저렴하지 않습니다.
- 사람들도 친절하고 합니다. 하지만. 생각해 보니 거의 영어도 잘 구사 하더군요.
- 벽에 걸린 그림도, 많은 것들을 보고. 충분한 시간을 보낼 것을 추천 합니다. 주변 사람들이 힘든 언덕에 있어서 통과했습니다.",5.0
"미니 버스를 타고 가야할 건지 지역. 조금만 짧은 것이 경사지 타고 여행 했지만, 걸어갈 수 있는 경우 지요. 아주 멋진 사진 있습니다.",5.0
"감천 문화 마을 은 산책을 하기에 좋은 곳으로는 부산 이 국제 관광객 감소 를 대상으로 훌륭한 전망. 저는 부산에서 많은 시간을 할애하지 않는다면 높은 추천하지 않습니다 이 리스트에 있는 유명한 관광지들이 있어서 더 많은 것을 할 수 있는 도시, 건축의 조화 라 한 있을 산책하는 전망 좋은 바다로 계곡 으로 통해, 입니다. 외에 거주하는 외국인들이 한국인 보다 더 한국 이 할 수 있습니다 즐길 수 있는 일반적인 관광코스를 자주 틀 표시되지 않습니다.",4.0
"갈 때는 버스가 길을 따라 올라가는 사람들이 물었다. 그 숨겨진 보석! 준비 운동 후의 긴 거리였기 때문에 하이킹 / 전체 장소 입니다. 아주 뜨거운 햇볕도 아주 마음에 들었습니다! 모자를 착용 할 수 있어서. 하지만 그늘도 없고. 그리고 팔이 있었어요!

많은 포토 제닉 지역, 완벽 ootds, selfies, 그리고 작은 독특한 흥미로운 기념품 이 groupfies 등, 액세서리, 그리고 많은 디자인 이 있고 각 $1000원 샵 sock! 쇼핑은 할 수 있는 기대 하지 않았다! 길을 따라 갈 수 있는 작은 카페 littered.

한 노인이 있지 않은 곳이 꽤 가파른 부품.",5.0
"이 확실한 곳은 부산에서 방문해야 합니다. 마치 작은 팁 이 있다면 길을 잃을 수 있고 예술 마을, 그냥 따라 나무들이. Exit 또는 다음 사진 찍을 수 있을 것입니다. 탐험 였습니다 :)",5.0
"갈 때는 택시를 타고 언덕 위 로 주변에 시간을. 이 많은, 많은 깔끔한 작은 아트 갤러리 거리 예술. 있는 건물이 하나도 그냥 사람들이 쓰기 삼아 내부에 예요. 많은 상점들이 여기에 너무 귀여운, 본 기억이 나지 않지만 정말 먹고. (한국어 로) 할 수 있는 작은 지도를 받을 수 있는 사람들은 그 많은. 라고 생각할 수 있는 종류도 있는 selfie "" 폐품 사냥 "" 할 수 있다 여기, 가서 찾는 예술 작품들 과 사진을 게시하고 그 instagram 또는 (한국 은 대상 중 하나인 - schoolers). 이 많은, 예술 같은 경우, 또는 일반적인 것들, 가볼 만 이다.",5.0
"제 아내와 저는 방문 사랑 감천. 언덕 꼭대기에 갔을 때 의 놀라운 풍경 이 마을과 해안. 또한 수 많은 흥미로운 통해 걷고 매력적인 대접을 받을 수 있는 마을.
하고 쉽게 할 수 있는 - 토성 역 6번 출구로 나가는 (부산 지하철 1), 오른쪽으로 가서 버스를 타고 바로 외부 던킨 도너츠 1 - 1, 2 또는 2 - 2 감천 초등학교 버스 정류장까지. 약 10분.
톱 팁:
- t 사용 - 기차와 버스 여행 비용 카드
- 매우 가파른 길 로 적절한 신발을 착용
- 여행자 센터를 지도에 버스 정류장 근처에 있는 언덕 위에 있는 단면 동전을 수집하는 데 받을 무료 우편 엽서
- 버스에서 내려 뒤에 있는 커피 가게는 작은 언덕을 향해 해안을 따라 즐길 수 있는 멋진 전망을 보러 갈 수 있는 마시는 곳",5.0
"전망이 좋은 곳이고 마을은 매우 다채로운 있습니다. 귀여운 벽화가 많은 곳을 사진 코너 에서 찾을 수 있습니다. 할 수 있는 관광 정보를 이용할 수 있는 스탬프 활동과 함께 지도 마. 이 때 마을 산책 동전을 수집하는. Exchange, 모든 스탬프, 선물 의 관광 정보를 얻을 수 있을 정도. 마을은 피곤 하다니, 따라서 커피 마시며 쉴 수 있는 가게들이 있다. 저는 점심, 시원한 밀면 먹고, 가게로 운영하는 할머니. 맛있고 신선하고.",5.0
"계속 여기에 살고 있어서 많은 사람들의 반은 버려진 집들은 독특한 관광객 수 없습니다. 없는 경우 색상 및 긍정적 인 분위기, 많은 영역일 것 같은 느낌이 빈민가 한계. 저는 구입하지 않은 지도에 주변을 두 시간 조금 넘은 괜찮은 편. 일부 경로를 표시하지 않습니다 veered 에 위치를 볼 수 있지만 쉽게 찾을 수 있는 길은 많은 여행객들이 주위를 배회. 많은 단계가 있는 언덕 위에 앉아 쉴 수 있는 카페와 영역 및 자유롭게 늘어날 수도 마을 이다. 제가 추천하는 역에서 버스를 타고 (나의 2 - 2 면 오른쪽 입구 근처) 걸어서 내려가는 길. 경사가 가파른 채 30분이 걸리는 이 어린 아이들이 나 어른들과 함께 사용하지 않는 것이 좋습니다.",5.0
"독특하고 아름다운 경치 위의 빌리지에. 좋은 사진들이 어디 있는지 알 수 있지 않았다. 그 사람들이 보기에 최고의 장소. 팁: 호를 입력 시 마을 마을, 걸어갈 수 있는 물고기 - 오른쪽 모양의 예술. 바로 아트, 위로 이동할 때는 최고의 포토 스폿은 계단. 또한, 미니 버스를 타고 올라가는 것을 추천하는 경사 하고 마을 위쪽 마을.",5.0
"이 좋은 곳의 작은 카페가 있기 때문에 시간이 있기에, 이 지역에 놓을 수 있습니다. 단, 주의 할 점이 몇 가지가 있고 가파른 계단을 완전히 탐험하기 음식과 가게 들 뿐만 아니라 중앙 마을.",5.0
"좋은 소식은 없어 입장료 입력할 수 있습니다.

우리가 2000원이 있고 맵을 여러 언어. 매운 관심 있는 곳을 알 수 있습니다. 12 스탬프 수집하고 3 곳이 무료 엽서.

하지 않아도 되지만 더 즐거울 지도에 이렇게 추가합니다 알 수 없는 명소가 될 사진을 나!

약 3 시간이 걸려 전체적인 - 많은 사진을 포함한, 작은 상점들과 식사를 하고 들어가면 할 수 있습니다.

놀라운 경치와 함께 할 수 있다! 저는 이곳을 강력 추천합니다!

한국의 산토리니 라고 부릅니다 라. 이제 이유를 알고! :)",5.0
"또한 한국의 산토리니에 알려진 대로, 이 히피 마을, 하지만 관광객이 많은 작은 상점들도 발견할 수 있지만 체크!",5.0
"우리 가족 4명이 부산 을 방문하여 긴 주말 의 마지막 행선지는 감천 관광, 및 한 지역.
쉬운 장소라고 할 수 있는 것 - 카드 입니다. 저희는 부산지하철 토성 역 이내(109), 1번 출구로 나갔는데 6 을 클릭한 다음 호핑된 - 1 버스가 최고 이다.
이 곳은 관광객이 있고 한국 사람들은 아이들이 할 수 있는 예술가들을 세웠습니다 selfies, 같은 옷을 입고 있는 의상 도 도쿄의 하라주쿠 에서 볼 수 있습니다. 이미 잘 다니고 촬영 trod. 하면, 몇 가지 멋진 물건 이 구 crannies 을 수 있고.
그런데, 욕실에 따라 다니지 사용자_이름:. 이 구 crannies 에 있고, 오래된 한국 마을의 공동 세탁기 것이며 관광명소 및 기타 냄새가 있을 것입니다.",5.0
"긴 산책 을 위해 준비. 내 조언 토성 역에서 택시를 타고 가면 맨 위, 걸어 가긴 하나. 가장 놀라운 풍경. 바다를 볼 수 있고, 집이 다른 색상. 저는 걸어서 후회하지 않아요. 많은 사람들이 가는 곳에 있다. 커피는 amd 기념품 가게 를 찾을 수 있습니다.",5.0
걸지 때 1 - 2 시간 동안 마을에. 저는 개인적으로 매우 피곤한 느낌은 이 정도. 때문에 부산을 방문하려면 감천 마을.,3.0
"첫 번째 부분을 다운로드하는 동안 스탬프 카드는 쉽게, 찾기 어려운 곳이 실제로 두 번째 길 (우리들이 나중에 추가된)/방향을 묻지 않고 주민 지원. 결국 우리는 앞으로 갑자기 따뜻하고 화창한 날에, 가파른 언덕과 계단을 따라 걸어서 자주 싶었던지요. 모든 걸 다 해 약 3 - 4 시간 스탬프 전체 지도만 전체적으로 짧은 휴식.

예술 작품이 자주 방문할 가치가 있는 현대적인 스타일, 하지만, 길을 따라 수많은 상점들이 있고 커피와 기념품을 구입 할 수 있는 액세서리.",3.0
"최고의 포인트 부산 관광. 토성 역에서 버스를 타고 가서 2 - 2. 내릴 관광 정보 센터 맞은 편. 좋은 신발 을 볼 수 있는 슬로프가 계단 위쪽 및 아래쪽 /. 11 시 이동 후, 해당 카페 오픈. 좋은 시간을 가지고 있는 이 지역. 트랙에 머무는 동안, 화장실 사용 가능한 짧은 거리 입니다.",5.0
"이 구릉 에 새 라이프 몇 년 전 한 마을. 잘 알려진 관광명소 가 되는 물론 외국인을 위한 한국.
팁:
->보시면, 맑은 날 햇볕을 선택할 수 있죠 - 최대한 활용할 수 있습니다 - 사이트의 생동감있는 색상.
->때문에 합리적인 신발을 착용 하는 것과 계단 골목을 걸어 내려가 사용자_이름:.
->수 1 1/2 시간 정도 2시간이 한다. 이상의 경우에 삽입된 테라스에 앉아 볼 caf.
->사진 에는 많은 관광 명소, 식당, 과 로컬 "" 패스트푸드 "", 워크샵 / 아트 갤러리, 깨끗한 화장실.
->읽고 예술적인 시도는 보드 각 명소. 이와 같이 한국어로 쓰여 있어 매우 유익한. 영어. 어떤 게 된 나타나는 (musea 에도, 부산 지역 이 지.
->입구에 있는 "" 문화 마을 "", 오른쪽과, 관광 정보 센터를 찾을 수 있는 감천 문화 마을 지도 2 000원 위한 (+ - 1, 60). 또한 무료로 호텔 안내 하는 몇 수 / 호스텔.
->감천 1 및 2 로컬 버스를 갈 수 있는 지역인 nbr 유료 1 100 만원 (+ - 0, 90).

설명:
감천 문화 마을 은 가짜 금이, 다채로운 깨끗하고, 조용하고 평화로운 브런치 (주말 제외 - 끝에 가지 않기로 그 일 및 공휴일 .).

이 구축 이 가옥 상어들은 밝은 색상이 칠해진 구릉 슬로프 조이풀.
많은 예술 "" 큐리오 만든 지역 예술가들의 작품도 몇 가지 있었어요 흥미로운 작품 갤러리 showcasing 의 마을 로컬 및 외국인 관광객들이 하고. 새로운 "" art "" 조각을 계속 사용하게 가끔씩 마을. 이는 단조로운 방문하지 않습니다.

주민들이 살고 있어서 매우 신중해 정상적인 마을 - 주세요 - 조용하고 존경이. 모든 관광객 이 "" art "" 를 제외하고, 하나의 사랑을 느낄 수 있는 깨끗하고 매력적인 향상과 유지 관리에 드는 꽃의 아름다움을 함께 집 마을 냄비 항아리 kimchy.

만약 당신이 열린 공간 및 개인 정보 보호 방식으로 하는 경우, 이 곳에 살고 있습니다. 행운의 날, 저는 단지 방문.
말 그대로 기본 서로 집. 할 수 있는 거의 모든 개인 정보 보호 찾을 수 있습니다. 게다가 이, 많은 계단을 올라가면 있습니다. 위쪽 및 아래쪽. 계단을 따라 하라고 할 수 있다.
완벽한 그림 이 무엇인지 궁금해 하는 이 마을은 아니지만 오래된 방법들 (누가 장애인 수) 까지 해 그들의 상위 에 계속 관리할 수 있습니다. 빈센트 반 고흐 는 여기에 나는 무엇을 궁금해. 이상한. 하고 찾을 수 있습니다.

이곳을 추천하는 다른 무언가를 즐길 수 있는 몇 시간 동안. ""재활용 "" 에, "" art "" 조각으로 장식 되어 있어 다양한 경험에 둘러싸인 마을 언덕 정원 필드가 있습니다.

즐길 수 있는!",5.0
"이곳은 독특한 마을. 매우 흥미로운 것은 아니지만 약간의 거리를 통해 기록할 수 있는, 사람들을 존중하는 로컬 수행하지 않도록 할 수 있습니다. 이곳은 짜증나. 저는 지역에 살고 있는 우리 집 주변에 관광지들로 금지한 다 하지 않습니다.",3.0
"자신을 즐길 수 있는 커피와 카페 선택하십시오 "" 팥바 bing 일 "" (팥바 얼음, 2 3 층에 카페가 많은 정말 멋진 풍경을 즐길 수 있는 좋은 사진을 얻을 수 있는 경영자. 모든 곳이 정말 큰. 저는 그 정도까지는 한 분기. 많은 다른 흥미로운 것들을 파는 작은 가게 (더 젊은이들). 여기 시간을 두 개 이상의 것이 좋습니다.",4.0
"여행을 할 가치가 있는 동양의 산토리니, "" 실제 "" 시중 보다 더 기분 이었지만. 사진을 찾을 수 없는 관광명소 로 간단하게 좋은 힘들지도.
경우 를 연구 해 "" 타임 "", 한 시간 반 정도 걸릴 것, 가정을 잃지 않는다.",4.0
"어렵지 않을 감천 문화 마을. 우리가 종료하여 토성 역, 버스 정류장은 걸어 가려면 버스를 타고 마을을. 버스 수는 로컬 버스 정류장에 버스 정류장에서 부산에 있어서 한글 이름 의 경우 버스 기사에게 버스 타고 바로.

알 수가 있기 때문에 때와 아름다운 아치형 길이 제일 기호를 볼 수 있는 마을 "" 감천 문화 마을 "" 을 말한다. 이는 아직 들 수 있으니 염두에 및 마을 존중 언어, 행동 및 톤 의 음성.

여러 관광 명소의 모든 곳이 instagram 빌리지에 - 가치가 있습니다. 또한 수집할 때는 (돈이) 문화의 브로셔에서 사무실 입구의 마을, 타임 exchange 무료 엽서 수집할 수 있습니다.

여기 있는 동안, 구매 시 기념품을 만들지 수 있습니다. 작은 카페가 있는 경우엔 목이 마르지 ㄴ가 또는 배가 있다.

아, 편안한 운동화를 착용 할 수 있기 때문에 일이 많은 점이 많아서. 제목 부터 겨울 이른 봄 의 경우, 쌀쌀한 기온이 꽤 있어서 잘 커버 있는지 확인합니다.",5.0
"좋은 위치와 전망이 좋고 주변 시설 및 간단한 사진 촬영 입니다.
낮과 밤에 2 시간이 다. 그냥 경치가 걸어서 다. 물건을 가지고 천천히 아래로 내려가는 길에 무릎을 흔들어 수 없는 경우 준비된 슬로프가",5.0
"쉽게 내 마음에 드는 장소는 부산감천 마을! 저는 아주 가파른 경사가 내 방문 의해 추적 이 최고의 마을 마을 정보 센터에 도착했을 지도 받고 있는 마을. 지도, 공간에 있는 수 관광명소 방문에 스탬프 의 몇몇 문화 마을. 엽서 도 무료로 사용할 수 있습니다 이러한 체크포인트 때 얻을 수 있습니다. 저는 이 마을을 돌아다니 길을 잃 지원하지만 몇 번이나 나를 도와 주민들이 아주 친절하고 제가 가고 싶은 것. 독특한 벽화가 많이 있고, 카페와 기념품 가게는 길. 저는 매일 3시간 정도 걸어 다니는 데 모든 스탬프를 지역 였습니다.",5.0
"토성 역 이동 ()! 6번 출구에서 나가질! 하는 지하철을, 그리고 오른쪽으로 이동 (미터 단위로 출구) 해협 나타날 때까지 버스 정류장, 버스 #2 를 선택한 다음 필요한 로컬, 마지막으로 역에 도착했을 때 에, 이 문화 마을. 보기에 좋고 걸어서 갈 것을 추천, 전부 다 이렇게 생각한다",5.0
제 여행의 하이라이트 였습니다. 원래 계획되지 않은 내가 할 수 있는 마지막 에 하기로 했습니다. 쉽게 갈 수 있는 작은 버스가 기차역에서 기차로 지역. 버스 번호는 기억나지 않아. 이 언덕들이 합니다: - ),5.0
"좋은 예술적인 곳, 주말은 피하세요 주민들은 관광객이 방문하는 대로 팩 (특히 중국).",3.0
"열차와 버스 를, 그 멋진 곳을 산책, 편안한 신발을 조용한 언덕에",4.0
"작은 부분인 부산, 제가 방문한 많은 친구들과 함께. 무언가 다른 것을 할 수 있는 모든 코너를 가득 주변에 본 내 전화 나는 재밌는 사진과 함께 각. 추천하지 않는 오고 여름에는 최고, 그 사람을 너무 덥고. 벚꽃, 항상, 이 놀라운 도시의 풍경을 제공합니다.",4.0
"우리는 대중 교통 수단이 지 알 수 없는 시간 연구. 하는 생각을 하는 기차역 근처에 있지만 경사가 꽤 가파른 거리가 좀 있고. 택시를 대중버스 가 1 등 - 1 또는 2 - 2. 문화 마을 입구 정류장이 바로 앞에 있었어요. 그러나, 일부 업데이트가 길어서 좀 불쾌한 비가 특히.",4.0
"벚꽃 이 아름다운 시즌에 갔다. 좀 걸어야 하지만 재미있고 다채로운 볼 가치가 있는 집, 작은 기념품 가게와 카페, 친절한 사람들. 이런 행복한 전망 좋은 날씨! 버스로 쉽게. 많은 사진을!",5.0
"이 독특한 아침을 걸어 다니는 전체 문화 마을. 주변에 좋은 상점 찾아서 여러 항구 거리의 유리한 점. 자원 봉사 가이드 민디, 대학 기숙사, 개인적으로 호위 해 하반기 동안 우리의 여행.",5.0
"좋은 장소를 방문할 때, 선택하지 않은 화창한 날 너무 추천하고 싶어요.
자세한 지침은 포토 의 방법에 대해, 또한 놓칠 수 없는 경우. 없는 경우 - 돈 카드, 체크 잊지 마세요 - 및 - 시 에서 운영하는 버스. 누른 상태에서 ohw, 이 울퉁불퉁 한 타는. 포기하지 마십시오. 겨우 1000. 버스.",5.0
"부산은 정말 멋진 광경.
풍경 사진을 찍기에 좋은 곳
같은 화려한 건물로 베니스에서 뮤라노.

토성 역에서 버스에서 내리고 있는 문화 마을.

하루 동안 여행을 갈 수 있는 마을 전체.
저녁에는 중, 잡을 수 있을 것이다 좋은 일몰 의 스카이 라인 때문에.",4.0
"내가 좋아하는 일에 부산 였습니다. 오후에 산책하기에 좋은 시간을 보내기, 사진 등의 내용이 수록되어 있습니다. 또한 다채로운, 서로다른.",5.0
"아름다운 경치, 우리는 여기에 한 두 시간. 지하철 역에서 택시를 타고 가기는 추천하기 하는, 오르막 산책. 작은 상점들이 있는 좋은 카페가 있고 음료수, 스낵 및 아이스크림. 하지만 많은 식당이 있습니다.",5.0
아주 좋고 귀여운 작은 마을에 있는 부산. 반드시 - 그리고 당신이 예술 같은 흥미로운 장소,5.0
여러 가지지 방식으로 사용할 수 있는 기본 계단을 향하고 화려한 집. 우리가 보는 많은 흥미로운 상점과 카페 벽에 벽화가 창조적인. 지도 정보 센터 가 있어요.,4.0
여기 벽에 전시회 같은 것을 볼 수 있다. 매우 다채로운 장소. 시내에서 약간 다르지만 그만한 가치가 있다고 생각.,5.0
"알지 못하는 것과 나폴리. 대부분 사람들이 짧은 거리에, 돌 사진을 몇 장 찍기. 가족은 시간 낭비 였다. 카페 입구 근처에 있는 오히려 무례 소유자.",1.0
"부산에서 내가 좋아하는 곳 중 하나 이다. 모든 것을 읽는 것 에 꽤 많은 온라인. 확실하게 하고 싶으면 할 수 있는 쇼핑 지역 들을, 6 시에 있었습니다. 모든 상점들에 가까운 545 pm - 6 시. 경우 보다 나중에 도착, 대부분 가게들이 문을 닫기. 이 도시는 여전히 아름다운 야간 조명 과 함께, 작은 기념품을 파는 가게들이 있지만 현지 음식 및 즐거운 방문 할 수 있다. 상점에서 구입한 엽서 만 받을 수도 이 일년 뒤에, 제가 생각하는 멋진!

나는 이 장소는 부산에서 꼭 가봐야 할 것 중 하나",5.0
"예술적인 거리를 함께 걸을 수 입니다. 마을은 전체 에는 좋은 정보 및 기념품 가게 작은 장신구 들 특유의 렌더링 및 부산. 일부 상점, 기념품 은 직접 할 수 있는 미니어처 감천 페인트 정말 귀여운 가족과 친구들을 느끼는 어떤 마을을 연결하여 할 수 있습니다. 전통적인 한국을 찾고 있다면 입어 입어, 한 번에 할 수 도. 임대 할 수 있는 의상 도 몇 시간 를 입는 사람이 마을. 좋은 선택을 할 수 있는 깨끗하고 잘 꾸며 입어 그의 - 유지됩니다. 또 다른 것은 먹는 음식은 물론! 한국의 길거리 음식이 맛있는 곳이 없어서 발견하지 않고 예외. 수 있는 거리에 빌리지에, 할 수 있는 샘플 아이스크림, 솜사탕, 한국 요리 에 디저트와 패스트리 및 - 튀김. 어느 작은 카페와 식당들이 한국 음식 하면. 특히 제가 샘플 모두 추천 있어서 안 합니다! 요금은, 할 수 있을 것이고 프로그램 / 지도에 관광 사무소 를 청구 및 권한 부여를 수행할 때 스탬프가 공짜라 좋았어요 주변에 있는 마을. 제 친구와 저는 그냥 돌아다니는 여전히 선택한 san 지도 좋은 시간 손실되지 않았다. 사진에 관심이 있다면, 사진을 볼 수 있는 - 가치가 있는 곳이기 때문에 삼각대 와 튀김 등의 일을 하고 팩 selfie. 전반적으로, 정말 좋은 경험 였습니다. 두 번째 여행을 시도해 볼 만 다 모든 음식의 모든 활동 및 예제 :)",4.0
아주 귀여운 작은 마을 의 벽이 예술 작품으로 덮여 있는 문화. 작은 상점과 아트 갤러리. 부산에서 꼭 가봐야 할 곳.,5.0
"이 곳은 좋은 시간을 보내는데 하루 종일. 진짜 문화에 있지 않습니다. 그냥 거리의 벽화와 작은 아트 갤러리, 카페와 간식거리도 길 littered. 좋은 곳에 넣어 주지 않을 것이지만 나는 이 ' 꼭 해야 할 ' 목록 이었어요. 아니면 좋은 데이트 의 이 좋았어요.",4.0
