리뷰,평점
"오랬만에 전주 한옥 마을에 다녀 왔네요 꼭 어린시절 동네 와 비슷합니다

보존도 잘되어 있네요 그런데 마을과 어울리지 않는 식당들이 들어 서서 조금 실망

이 되더군요 조금은 다른 장소에 만들었으면 좋을텐데 아쉽더군요",3.0
"주말에 한 번씩 바람쐬러 전주 한옥 마을 들릅니다
전날 저녁에는 게하에 머물며 같이 묵으신 분들과 막거리골목에서 맛있게 식사를 했습니다
다음날에는 먹거리를 많이 즐겼습니다

다들 잘 아시겠지만, 새우만두를 먹었고 수제초코파이 모두 만족스러웠습니다",5.0
다음엔 꼭 추운날 더운날 빼고 올래..^^가을에 옵시다 가을에너무더워 전주 한옥마을 코스전주 한옥마을 먹거리전주 한옥마을 향교길,4.0
"전주 한옥마을은 도심 속 예쁜 마을이다. 한국 전통의 가옥들과 경기전과 같이 역사적으로 중요한 문화재도 있는 곳이다.
하지만 너무 많은 사람들로 인해 이제는 서울의 명동만큼이나 붐비는 곳이고 차를 주차할 곳이 없지만 대중교통으로 방문하기에는 너무 어려운 곳이다.
그래도 한국의 독특한 모습을 보기에는 충분히 괜찮은 곳이다.",4.0
"전주 한옥마을은 사랑입니다. 올때마다 구석구석 숨겨진 장소를 찾는 재미도 있고, 맛있는 음식을 먹을 수 있어 행복합니다. 굳이 한옥마을에 국한되지말고 전주의 숨겨진 맛집을 찾는 재미도 쏠쏠합니다.",5.0
"전통가옥이 아주 집중적으로 많이 보존되어 있으나 먹거리 상점이 너무 많아서
전통가옥이 상점에 뭍혀지는 느낌이다",5.0
"언제 들러도 좋은곳이네요.
다만 예전보다 너무 복잡해져서 안타까운곳.
맛있는 곳이 참 많은 곳.",4.0
너무 상업화가 되어 있어서 아쉬웠어요. 국적불명의 음식점들이 점령하고 있어서 모양만 한옥마을이 되어 가고 있어요,3.0
"한국의 관광지화의 적절한 예?
매우 상업적으로 변했지만
전통적인 모습은 유지하려고 노력하는 면에서 높은 박수를 쳐주고 싶었습니다.
다만 날씨는 매우 덥습니다.
그래도 맛있는 먹거리와 항상 북적이는 사람들이 활기참을 느끼게 해줍니다.",4.0
"서울의 북촌,남산한옥마을과는 또 다른 전주의 한옥마을.
도보 관광이 가능한 거리 내에 수많은 한옥들이 잘 관리되고 있고,
그에 맞는 각종 음식점 및 문화시설, 박물관 등이 많아
하루종일 한옥마을 내에서 지내는 것이 지루하지 않을 정도입니다.
한복대여하여 입고 다닐 수도 있고, 맛있는 전주음식들도 맛볼 수 있습니다.",5.0
"예전에는 한적하고 조용한 한옥마을 느낌이었는데, 지금은 관광지로 많이 알려져서 한옥마을보다는 한옥마을 관광지 느낌이 더 강합니다. 맛집은 대부분 줄이 길어서 주말에는 제대로 즐기기가 어렵습니다. 독특했던 것은 한복을 대여해서 입을 수 있는 가게들이 있습니다. 꽤 많은 관광객들이 한복을 대여해서 사진을 찍는데, 평소 한복을 보기 어려워서 그런지.... 보기 좋아보였습니다. 한옥이 배경이어서 그런지 한복을 입는게 그리 어색해보이지도 않았구요. 인상적이었습니다.",3.0
유명한 한옥마을이지만 지금은 맛집들로 범벅되어버린 곳. 한옥의 정취를 느끼기는 부족하다. 그래도 한번쯤은 가볼만한 곳.,3.0
"조선시대에서 부터 내려온 전통과 고장의 멋이 넘쳐나고 양반의 고장,음식의 고장답게 먹거리들이 풍부한 고장이라 느꼇다.
고고하고 옛 정취가 가득해서 좋았다.",4.0
"한옥마을에서의 숙박은 한옥식을 추천(일부, 개념 없는 민박형 한옥 주의)
대부분 외래 음식점들은 타지인들이 와서 오픈한 것이라 그닥, 비추",5.0
"가족이나 커플끼리 가기 좋구요.
맛집이나 즐길거리도 많이 있습니다.
특히 막걸리가 기억이 많이 남는 것 같애요^^",4.0
"여러가지 먹을거리, 각종 구경거리가 넘쳐난다.
주말이나 공휴일등은 피하는게 좋다. 사람이 너무 많아서 정작 봐야할것을 못볼수 있다.",4.0
"Jeonju Hanok Village 한옥마을 길거리 음식 waiting line 속에 경기전에서 이씨왕조 어진을 볼 수 있고 우리나라에서 가장 오래된 성당도 볼 수 있다.
지금까지 주민이 살고 있는 곳이 있으면 한옥에서 숙박을 할 수 있고, 다양한 체험을 할 수 있다 특히 술막물관 한지박물관은 꼭 방문하길 권한다. 길거리 음식중 문꼬치 모주아이스크림 츄러스 및 풍년제과의 수제쵸코파이는 꼭 먹어보길 권한다. 길게 늘어선 줄 때문에 선뜻 기다리기는 쉽지 않다.",5.0
"말로만 듣던 전주 한옥마을을 가보았습니다. 여름날 저녁 많은 인파가 인산인해를 이루더군요. 한옥과 조화를 이룬 독특한 컨셉의 마을이라서 기대하고 갔는데, 너무 많은 사람과 유흥가같은 느낌을 많이 받았습니다. 그렇지만, 유명한 먹거리도 많고 , 중간중간 성당을 비롯해, 야경을 볼수있는 정자도 있고 해서, 한번쯤을 가볼만 하네요.",5.0
"주말을 이용해 잠깐 한옥마을로 여행을 다녀왔습니다.
TV나 각종 매체를 통해 유명해져서 예전에 전주에서 거주할 때보다 훨씬 사람들이 많이 찾고 있습니다. 특히 주말에는 사람이 워낙 많아서 그런지 주차할 곳도 협소하고, 태조로 등은 교통 통제를 하고 있으니 자동차 여행하시는 분들은 아침 일찍 공영주차장에서 주차하시거나 병무청, 풍남초 등의 인근 대체 주차장에서 주차하시는게 좋을 것 같습니다. 저도 주차하는데 거의 30분 이상을 들였습니다.
대중교통을 이용하셔서 오시는 분들은 시내버스 체계가 잘 갖춰져 있으니 확인하시어 타시면 전주역이나 터미널에서 30분 안에 도착할 수 있습니다.

최근의 한옥마을은 실제 사람이 거주하는 곳이라기 보다는 하나의 테마파크가 된 느낌입니다. 물론 정부에서 관심을 갖고 실제로 전라북도나 전주에 거주하는 사람들은 잘 먹지 않거나 몰랐던 음식들이 유명해진 경우도 있는 것 같습니다. (특히 가족 단위의) 관광객들을 위한 체험공간이나 액티비티 등이 많이 생겼고 관광객들로 북적북적한 모양입니다. 사실 전주 사람들은 한옥마을 보다는 객사나 전북대학교 주변을 주로 가지요.

예전엔 저렴했지만 요새는 물가가 올랐는데, 굳이 비빔밥을 이곳에서 13000원(13USD)이나 주고 먹을 필요는 없어 보입니다. 태조로 주변의 음식점보다는 남부시장이나 객사 등의 인근 지역 음식점들이 더 맛있고, 가격도 저렴한 음식을 제공합니다. 걸어서 4~5분 거리에 있으니 굳이 한옥문화마을 내부에서 식사를 할 필요는 없습니다. 관광객 여러분도 사실 관광객만 가는 음식점을 가고싶어하시진 않으실테니까요. 하지만 문어꼬치(문꼬치)나 모주, 특제 츄러스, 바게트버거 등은 쉽게 먹기 힘드니 한번 꼭 드셔보세요.

한옥문화마을을 관통하는 태조로 주변에는 경기전, 전동성당 등이 있고, 걸어서 5분 거리에 오목대, 한벽루, 객사, 풍남문, 남부시장 등의 인근 관광지 및 명소가 있습니다. 천주교 성지인 치명자산 성지도 가까이 있습니다. 공중화장실이 많이 있는 편은 아니지만, 대부분의 상가에 들어가 부탁하면 화장실 출입을 허가해줄 겁니다. 관광안내소에서는 유모차와 휠체어를 대여해주고 있습니다.",4.0
몇년전 방문했을때의 고즈넉한 느낌은 사라지고 중심가의 상가 및 주변의 숙소들로 인해 인파로 북적임. 한옥으로 둘러싸인 유흥가가 되버린 느낌. 서울 한옥마을을 못가본 사람은 와볼만 하지만 그렇지 않다면 차라리 서울로 가시기를,3.0
"전통가 현대가 어우러진 곳입니다.
서울의 남산골 한옥마을처럼 전통 기와한옥만 있는 것이 아니고,
카페나 음식점들이 있는 길가에 한옥들이 조화를 이루는 것이 인상적이었습니다.

어디서 어떻게 찍어도 사진이 예쁘게 나오는 곳입니다.",4.0
"전주의 옛 가옥들이 한곳에 자리잡고있는 이곳. 도심속 옛 시대를 거슬러올가볼수있는 곳이며 역사의 현장과 먹거리 볼거리 문화체험.한옥에서의 숙박..이모든게 이곳한옥마을에선 다 누릴수있는 혜택이다.
풍년제과-초코파이, 베테랑-칼국수
교동떡갈비. 삼백집-콩나물국밥
외할머니네 수제 팥빙수(여름),팥죽(겨울)
전주 한정식..다양한 먹거리가 있어 입을 즐겁게 해주고 ..향교, 오목대,경기전,전동성당..전통을 가미해 눈을 즐겁게해주고
주말엔 차없는 거리를 만들어 몸이가볍게 걸을수있고 나란히 데이트를 즐길수 있어 좋구..설명하고픈 내용들은 많지만 죽기전꼭 가봐야할 장소로 추천하고프다",5.0
"전통한옥가옥촌이어서 양반이 거주하던 한옥 기와집위주로 되어있고..
서민들이 살던 초가집은 없었다
이곳 보다는 양동마을.하외마을이 더 좋았다.",4.0
"친구들과의 오랜만의 여행~한옥마을은 우리에게 더 좋은 추억을 만들어 준거 같다.

모든 관람시설이 걸어 다닐 수 있는 동선안에 있어 편안한 마음으로 다닐 수 있었고,

전주가 맛의 고장으로 유명 하지만 정말 들어가는 음식점 마다 맛있었고 특히 한정식이

기억에 남는다.

꼭 다시 한번 오고 싶은 곳이다.",5.0
전주 한옥마을은 두번째로 가 보았지만 갈때마다 할 것이 너무 많아 시간가는줄을 모르는 곳이다. 우선 이 곳은 전주 한옥마을 주변에 볼 거리가 많아 일단 그 주변의 관광지와 묶어서 갈 수 있다는 것이 장점이다. 또한 이거저거 볼 거리들이 많아 전통 물건들을 구경하는 재미와 여러 군것질 거리들(유명한 호두과자 등)을 보는 재미가 쏠쏠하다. 또한 다양한 맛집들로 인해 길을 가는 곳 마다 끊이지 않고 입을 즐겁게 할 수 있다. 특히 빙수집은 잊을 수 없는 맛으로 큰 추억을 주었다. 전주에 간다면 꼭 가야할 장소라고 생각한다.,4.0
"전주는 900년 견훤이 세운 후백제의 수도이자 조선왕조 500년을 꽃피운 탯자리로 두개 왕조를 꽃피운 역사의 중심지다.

서울에서 가장 한국적인 곳이 어디냐고 묻는다면 인사동, 북촌, 남산한옥마을을 꼽을 것이다. 하지만 한국에서 가장 한국적인 도시를 꼽으라면 전주가 되지 않을까?

건물, 간판, 가로수, 보도블럭, 벤치, 심지어 공중전화박스, 정류소까지! 새로운 문화적 혁명이라고 불러도 무색하리 만큼 허투로 볼 것이 단 한 가지도 없었다. 골목 구석구석 마치 탐정이 되어 무언가를 찾듯 샅샅히 뒤지며 누볐다. 그렇게 정신없이 돌아다녔더니 어느덧 반나절의 긴 시간이 흘렀다. 개인적으로 느끼기에 한옥마을 구경하는데 하루도 모질라다.

전주를 책으로 치자면 분야 구분이 불가능한 장르 없는 책이다. 봄에 와도 좋고 여름, 가을, 겨울, 계절마다 다른 매력으로 사람들을 홀린다. 어느 한 단어 한 문장으로도 표현이 불가능하다. 혼자여도 좋고 둘이어도 좋고 친구, 연인, 가족, 곁에 있는 사람이 그 누구여도 상관없다. 다양한 에피소드와 잊지 못할 추억거리를 마치 당연하다는 듯이 선물로 내어준다. 다녀온 사람이라면 전주한옥마을의 매력에 헤어나오지 못할 것이다. 나 또한 그리된 것 같다.

자세한 사항은 여길 참고해주세요! http://blog.naver.com/lkhsky100424/150174203977",4.0
"나는 인터넷상의이 지역을 가로 질러 왔고, 여기에서 여행 계획을 후회하지 않았다. 우리는 대부분의 목적지가 도보 거리 또는이 마을의 가장자리에 있습니다. 한복을 빌릴 수있는 가게가 많고, Kdrama 선샤인 씨에게서 1920 년대의 옷차림을합니다. 마을이 주로 광장이기 때문에 걷는 것을 잊지 않고 사실 여기에서 길을 잃는 것이 재미있을 것입니다. 사진을 찍는 것을 좋아하는 사람들을위한 많은 Instagram 가치있는 장소. 우리가했던 한옥 마을 숙박도 가능합니다. 한옥 마을에 머 무르지 않는다면 마을은 서울에서 당일 치기에 충분합니다.",5.0
"이 곳은 인공 같은 마을, 바로 기념품, 음식 및 대여점 어 입어. 여기에 들러 몇 시간 동안 의 서울에서 순천, 꼭 하룻밤 중지 를 추천하지 않습니다, 볼 수 있는 최대의 시간 만 hannok 마을, 그 외에도 다른 곳을 볼 수 있습니다. 저는 개인적으로 생각하는 서울의 북촌 한옥 마을 더 나은 마을, 경주 에 방문할 것.",2.0
"나는 정말 예상 이 가서 한 - 괜찮다. 나는 한국 인 입니다. 저는 조용하고 아늑한 곳일 것, 걷기 좋은 곳, 상위 의 느낌을 승인. 하지만 이 곳이 정말 실망 입니다. 여러 가지 변경 도 있었다.

한국의 전통적인 마을 이 있을 경우, 다음 팰리스 서울 북촌 한 또는 바로 가기 - 확인을 마을.

지 않을 수 있는 것 무엇을 참조하십시오.
기업 이 기 때문에, 이러한 문질러 주머니. 이것이 전부입니다.",2.0
"저는 솔직히 이 상당히 관광객이 마을은, 하지만 서울에서 하루 여행하고 할 수 있다. 행복한 분위기를 즐길, 사람들, 작은 박물관 주변, 및 길거리 음식.",4.0
"나는, 어쩌면 너무 빨리 판단 지원하지만 저는 이 마을을. 조금 이라고 하지만 인위적으로 artisty 위치 및 모든 주변에 정말 아무것도 예술 마을은 전형적인 드레스를 입고 여자들 보고 사진에 적용 시. 하지만 한옥에 묵는 즐거운 2박 이상. 하는 가장 좋은 것은 유교 중심.",2.0
"우리는 여행 중에 한국에 갔다. 기간 에는 많은 사람들이 약 30 시간 당 빌릴 수 있는데, 한 사람 당 000원. 가는 길에 약간의 음식은 우리가 찾는 오픈 레스토랑이었는데 앉아서 적당한 식사. 우리는 결국 일부 대신 찐 만두.",4.0
"좋은 거리, 흥미로운 집. 많은 상점, 카페, 스낵 가게, 등이 있습니다. 아주 좋은 경험을 할 수 있는 가장 좋은 전주.",5.0
"참고로 서울에서 고속 열차 여행을 하루를, 2 시간 거리. 이 돌아다니기에 마을, 비빔밥 이 유래된 경험, 다양한 거리 음식, 멋진 궁전은 아름다운 로마네스크 양식의 성당.",5.0
"전주 한옥 마을은 택시를 타고 ktx 역에서 15분. 마을 입구에 있는, 그것도 아주 훌륭했습니다! 한 시간에 다시 새기는 독특한 행 및 행의 거리 처럼. 화려한 한복 한복 대여하는 곳을 본 적이 있는데 저는 전주! 너무나 우아한 큰 치마 는 간단하게 설계 및 계층형 스토리지를 구현할 수 있습니다. 가격도 저렴한 가격에 임대, 임대 할 하나의 재미와 함께. 사람의 입지 어 입어 전주 한옥 마을!

스쿠터 대여도 가능하지만 아주 큰 마을은 없습니다. 실제로 보면 더 큰 지도 않나, 어디에 숙박시설 이 바로 이 마을을! 전통적인 한옥에서 묵는 경험 :)

그냥 참고 사항: 이곳은 관광객들로 붐비는 다른 사람들도 한국에서, 특히 주말에 학생들이 수학 여행 등이 있다.

음식도 좋았습니다! 제가 먹어본 비빔밥 의 한국관 했습니다. 너무 좋은 사진을 찍는 곳이 마을. 잊지 말고 해 전주 chocopie! 이 패키지 보다 훨씬 좋은 사람들.

전주 사람들 친절하고 좋았습니다! 좋은 경험.

우리는 4월에 한국에 스프링 타임, 서울과 부산 이 차가운. 하지만 전주 가 뜨거운, 뜨거운 뜨거운! 차가운 바람이 밤에 까지 이른 아침 이지만 편안 합니다.

할 수 있는 대부분의 음식을 파는 야시장. 하지만 사람들이 아주 많다. 대부분의 가게가 문을 닫는 오후에 한옥 마을 8 . 30 준비해야 합니다. 우리가 묵었던 밤에 우리가 방문하는 야시장, caf 에 앉아. 전주에 있는 편안한 걸음이 더 오래 메트로폴리탄 지역.

Ktx 로 서울에서 전주 티켓이 싸진 않지만 다시 가고 다, 이 전통적인 경험, 음식과 여유로운 분위기. 버스를 타고 여행 하는 시간이 좀 더 있습니다.

적어도 하루에 여행하기를 추천합니다 :)",5.0
좋은 경험일 입니다. 특히 한국 문화를 입은 옷을 입는다. 추천 장소.,4.0
"이 마을의 전통적인 스타일 이었기 때문에 많은 관광객들을 위한 집 들 을 볼 수 있다. 소규모 기업 및 워크숍 스튜디오 처럼 많은 호스트 /. 나는 학교에 가서 술 맛, 팬 박물관, house of 구성원 중 한 명이 종이를 보며 직접 만들어 지는 것. 많은 전통적인 의상을 빌려주는 멋진 레스토랑도 있었습니다. 아주 긴 하루.",4.0
"한옥, 전통 한옥의 오래된 마을, 가치가 있다! 오래된 집과 사원을 방문할 많은 무료. 대부분의 관광 상점 에, 사람들이 친절하고 순수한, 그들은 계속 상태가 좋았다.",4.0
"한옥 마을은 관광객들에게 인기 있는 명소와. 마을은 전통 한옥 건물 다수의 기능을 갖춘 아키텍처는 다양한 레스토랑과 게스트 하우스, 갤러리 및 게스트 하우스. 한국 전통 술도 수도 해 moju. 우리는 하루 동안, 한옥 마을 숙박 체험을 추천하고 싶지만 한 로컬 게스트 하우스에서 이틀을 탐험하고 경험이 모든 것을 완전히 마을 마을에 제공하는 것. 스프링 시즌 동안, 또한 bloom 에 있는 꽃을 볼 수, 전체적인 추가.",5.0
"한국 가면, 꼭 방문할 곳입니다. 참고로 서울에서 갈 수 있고 우리가 이 날 한옥 마을. 이 곳은 나오 동화 책 처럼, 아름다운 이 있었습니다.
시간이 많은 경우, 매우 추천 된 한옥에 머무는 것은 금방 guesshouse.",5.0
"이 사이트에 방문하기 전 20 분 거리 를 하나만 가능. 이 시간. 제가 묵었던 게스트 하우스 중 한 명이 마을에서 하룻밤, 시간을 돌아다니며, 유명한, 이 경험을 할 수 있는 즐길 수 있고.
이른 아침, 상점 열기 전에, 최고의 전통적인 하우스에서 볼 수 - 이 rooflines, 타일, 한국 문화 및 아키텍처 측면 이 서로 같은 모두 제공할 수 있습니다.
일단 상점들이 도착하고, 다른 느낌은 전혀 느껴지지 - 젊은 한국인들은 한복 빌릴 수 있고 사진을 서로 학교 앞에 있는 공연자 유교, 또는 궁전의 정원.
유명한 전주 비빔밥을 먹어 할 수 있는 수, 다양한 가격에, 수를 하는 길거리 음식 과 커피, 차, 등을 slushies.
가장 인기 있는 레스토랑이 있어야 대괄호),, 하지만 나는 조용한 측면 거리 요금은 보통 사람들 입니다.
에 간다면 입니다, 하기 전에 - 손으로 동안 스쿠터를 빌릴 경우 걸어서. 나는, 이렇게 요청함으로써 이후 각 장소를 참조하십시오.
좋은 가족 방문 또는 직접.",4.0
"한옥 마을 지역 였다. 오래된 학교 를 빌릴 수 있어 입어 또는 한국어 하고 산책. 음식 및 레스토랑들이 많이 있기 때문에, 나와 사랑에 빠지지 지원하지만 ' 호떡 ssiat '. 말하지 않을 수 없을 위치의 호떡 ssiat. 저는 제가 실수로 찾은 기억하지 않는다: ' (",5.0
"이 좋은, 하지만 내가 추천하는 전주 를 방문하고 동계, 수. 이 추운 날씨 가 충분하지 않은 전통적인 숙박시설 에서 것을 방지할 수 있습니다. 하지만 정말 좋은 경험을 한 한국 문화에 대한.",5.0
"이 곳은 작은 문화의 전주. 올바른 태도와 접근 방식이 - 매우 혼잡 수 있습니다. 할 수 있는 혼합된 새 에 판매하는 사람들이 역사적인 마을 - 사람들의 정신을 한국 식으로 드레싱 에 옷을 입히 다, 할 수 있지만 다른 사람들에 대한 가상 현실 에 지나 가게 수도 있고 여러 segways 및 코너. 길거리 음식 몇 가지지 놀라운 정보 및 레스토랑과 빵집이 장관입니다. 프리미엄 을 구입할 수 있다는 것에. 하루 정도는 최소한; 추가로 가 본 정원과 함께 점심을 먹고 역사적인 장소 - 바쁜 있지만 가치 있는 경험 이다.",4.0
"정말 남부 시장 한옥 마을 등의 관광명소에 갈 수 있는 액세스할 수 있습니다. 많은 맛있는 음식과 간식을 포함하여 여기에 만두 daurang, 오븐에서 구워낸 호떡, 오징어 튀김, 에서 chocopie! 전주 를 방문하게 된다면, 여기에 있는 것들 중 하나가 게스트하우스의 가장 확실한 경험을 얻을 수 있었어요.",5.0
"이 부분은 정말 jeounju, 역사적인 한옥집 이 높은 강제로. 산책하기 좋은 곳, 더 이상 관광객이 오히려. 전통적인 게스트 하우스에 묵을 호텔을 찾을 수 있는 다른 오래된 마을 이다.",5.0
"좋은 곳이 있었고 recommendes, 많은 한국의 길거리 음식을 먹어 보고 들어주는 입어! 도자기 를 만들 수 있는 클래스가 여행 중 최고였어요!",5.0
편안하고 즐거운 오후에는 차와 커피가 있을 수 있습니다. 또한 전통적인 한국의 옷을 가지고 가는 사진에 빌릴 수 있습니다. 또한 motocyle 를 빌릴 수 있지만 생각이 되지 않습니다.,5.0
"이 도시의 중심에 위치한 한옥 마을은 전주. 중국 및 국내 관광객들에게 매우 인기 있는, 사람들이 갈 수 있어서 항상 사용할 수 있습니다. 이 쾌적한 곳을 돌아 다니는 싸구려 처럼 보이지만 엔터테인먼트의 관광명소 - 트랩. 보행자 거리 를 가는 것 처럼 보이지만, 끝없이 의 전기 자동차를 대여 할 수 있는 경우 즉; segeways, 스쿠터, 3 대 차량 들 에 비해 관광객들이 사방에서 중심을 사용하기 때문에 (작은 아이 등) 을 볼 수 없는 소리를 들을 수 없을 만큼.
아름다운 오래된 건물들 이 있지만 많이 둘러보는 모두 복원할 수 있습니다. 또한 주변에 많은 음식이 라 하지 않을 것으로 헝가리. 사람들이 옷을 빌려 입어 사진 촬영 또한 고용 에 산책하고, 그들은 어떻게 든 관리, 많은 사람들.
전체적으로 약간의 관광객이 여전히 좋은 충분합니다.",4.0
"전통적인 한옥집 이 아주 잘 보존하지만 nethrcutt 새 영역을 추가하는 동안.

우리는 한국에 대한 좋은. 아름다운 건축물, 전통 의상 입고 커플 및 단체 및 일반적인 분위기에서 즐길 수 있어 입어. 우리가 찾던 것과 똑같은 매력적인 여행의 시작.

이 곳은 관광객이 조금 있지만 건물이 만들어 졌어요 모든 단점 하나 있을 수 있습니다.",5.0
"이는 본 지역의 것과 같은 것도 다시 마을 전, 포스트 및 구조 할 수 있지만 대부분 1960, 전기, 오래되고 작은 신사가 있습니다 무료로 이 지역; 그 돈이 아깝지 않아요. 회색 머리가 있으신 경우, 이 사람에게 접근 방식은 "" 수는? "" 또는 "" 얼마나 있습니까? "". 아무 것도 팔 않고, 그냥 친절하고 라. 안전하고 좋은 음식과 깨끗한 화장실. 당신이 있는 매우 가치 있는 지출.",5.0
"서울에서 기차를 이용 하기 때문에 전주 에서 2 시간밖에 걸리지 않 특급 + 공용 버스를 타고. 토요일에 가서 그런지 사람들이 붐비고, 활기찬 분위기는 좋았지만. 맛있는 음식을 파는 포장마차가, 함께 있어 입어. 전통적인 팬들이 본 인물의 캐리커쳐 그리기 및 페인트 보내려고 시도하는 관광객들. 또한 전통적인 라이브 공연이 있어요. 정말 좋은 사람들을 위한 당일 여행 서울을 벗어나!",4.0
"빌라는 정말 멋진 많은 주민들, 관광객들이 주변을 신 어 입어. 옆에 보면 아주 즐기는 장면 들. 같은 것에 오래된 시간.

전주 비빔밥 이 필요 해. 여기에 길거리 음식도 훌륭합니다, cafés, 베이커리, 아이스크림, 음료 … 단지 사방.",5.0
"아주 활기찬 전통 한국 젊은 친구들이 많 다녀 입어 사진을 찍고 신이 나 마을, 평일 에도. 방문할 가치가 있는, 보다 좋은 한옥 마을에서 방문 한 두가지 입니다. 좋은 사진을 찍지 않을 수는 없지만 쇼핑 문화와 음식을 체험.",4.0
"전주 는 한국을 방문하고 싶은 합니다! 즐길 수 있는 문화, 역사, 음식 및! 한옥 집에서 하룻밤을 보내고, 종이를 한지, 한옥 마을을 산책하며, 작은 상점과 식당들이 역사적인 장소 답변하기. 쉬기 좋은 곳이 투영빔의!",5.0
"한국 전통 음식을 경험할 수 없는 사람들이 많은 것은 첫 번째로 가보세요 합니다. 또한, 방문하기 좋은 곳을 하루에 오래된 한국 마을.",4.0
"흥미로운 것은 이 한옥 마을의 오래된 전통적인 마을이 아니고 건설 레플리커들. 또한 활성, 살아있는 도시! 다양한 블록, 전체의 전통적인 건물, 사용할 수 있는 상점, 음식점, 펜션, 일반 주택 도! 많은 시간을 보낼 수 있는 거리를 걸어갈 수 있는 작은 마을, 전통적인 건물들이 있는 멋진 휴식을 즐기는 (때 붐비지 않는!). 도시 안에 있는 전주의 오아시스!",5.0
나는 나보다 더 오래 머물렀으면 하는 오래된 전통적인 사랑의 아름다운 마을 들에 사랑스러운 곳!,5.0
"한옥 마을을 방문하는 것을, 그 중 가장 중요한 한국어 헤리티지 플레이스. 호스트 팰리스 어베이러빌러티 세로 offerte 제 유일한 한국인 황제. 또한 멋진 정원과 숲은 방문할 수 있는 bambù.",5.0
"숙박할 기회가 있을 동안 우리는 아주 좋은 마을 이나 주말.
옛날에 한국에서 발견할 수 있는 파이스 동전 의 일반적인 현대적인 국가.
경관이 아주 좋은, 많은 사람들이 즐길 수 있는 거리에 맛있는 음식은 다양한 선택 옵션 (느린 음식의 도시! ).
성 은 매우 흥미로운 가이드 투어가 타 adviseable.
근처의 경우, 필히 visita!",4.0
"또한 역사적인 장소에 있는, 가족을 방문하고 싶은 카페들과 가게들 수 있습니다. 우리는 이것을 타고 (전동 휠즈도) 를 빌려 주변 minibot 최고의 날 더운 여름.",4.0
"전주 한옥 마을은 한국의 전통적인 시리즈의 결합.
한옥집에 약 700 가이드 말에, 그 중 일부 객실에서는 관광객 때문에, 동일한 수준의 호텔보다 더 비싼 가격이지만. 그러나. 제가 예약한 호텔에 하룻밤을 이곳에서 일출을 볼 수 있기 때문에 밤 문화 및 검색. 난, 역사적인 명소인 마을은 가장 사랑하는 사람, 일출과 일몰 의 멋진 장면이 나.",5.0
그 놀라운 광경을 볼 수 있는 많은 사람들이 그곳에 있는 전통적인 빌려 입어. 사진 및 그림 같은 곳이 많은 음식 또한 즐길 수 있습니다.,5.0
"이 마을은 모든 연령대의 방문객에게 독특한 치료 ㄹ까. 이는 전통적인 마을 처럼 보이는 것을 오래된 일이 있구나. 집은 한 곳을 보고 바닥에서 잠을 자고 불편한 익숙하지 않은 것일 수 있습니다. 모든 전통 한옥에 묵는 것을 추천해 온 전통적인 한국인 전체를.

사람들이 걸어서 돌아다녀 입어 (전통 의상) 이 있는 아주 특별한 경험. 약 20,000원 1.5 - 4 시간을 빌릴 수 없어 입어. 또한 훌륭한 음식점이 있다. 비빔밥 hangukgwan 최고를 추천합니다!

저는 한국어 때문에 문제 없이 읽은 캡션 및 최대화 점간 좀 주었지만 영어 번역을 하여 더욱 많은 투자를 하고 그 부족한 점은 - 저는 정말 외국인 친화적 이면서 소중한 기 때문에. 만약 스피커 했어요. 나는 여행하는 한국인 친구가 이곳을 추천하고 싶은 가이드 통역 / 영어 또는 사용할 수 있다.",5.0
"제가 처음에 또 많이 있지만 geyongju 더 큰 한옥 마을에 가서 할 수 있는 공간.
뜨거운 여름에 간다면 정말 조심하고 나는 그가 많이 줄 tooo 이른 아침이나 오후에
를 빌려 입어 입는 게 동안 스쿠터를 빌릴 수 있으며, 필요한 경우
있는 카페와 레스토랑도 기념품 가게들이 있는 어디에나 varities.",4.0
"우리는 밤에 방문한 전주 한옥 마을, 어둠 속에서 조명 되었기 때문에 그를 봤을 뿐. 하지만, 우리가 인상적이었습니다. 서울 남산골 한옥 마을 과는 달리, 예를 들어, 다시 건축 해 전통적인 한국식 않습니다. 이곳은 관광객들에게 인기 있는 기념품을 파는 식당들과 가게들이 정말 상용화 nethrcutt.

저희는 이곳에 오 일부로 조직을 방문, 따라서 흥미롭고 매력이 라고 생각했습니다. 우리는 심각하게 실망했습니다.",2.0
"특별히 이 곳이 마음에 드는 마을 이었다. 하지만 크기는 훨씬 작은 마을 같은 도시에서 다른 코란 과 큰 서울, 이 마을은 확실히 더 깔끔하게 정돈된 둘. 관광 맞견주다 더 조용하고 평화로운 다른 마을을 산책할 수 있는 더.",4.0
정말 아름다운 마을이 었습니다. 우리가 함께 한 대부분의 한국인들은 주말 동안 수명을. 전통적인 한복 들이 많고 사진을 찍고! 많은 작은 상점들이 한국에 진정한 한국 음식을 제공하는 레스토랑이 많이 큰 영업 먹는다. 한국의 전통에 빠져들 것입니다.,4.0
