리뷰,평점
"이는 대상을 원했기 때문에 부산. 우리가 첫 번째 날 (예상 대로 다음 날 비가 쏟아지는). 갈 때는 버스를 타고 해운대 역. 약 20분이 걸렸다. 버스 중지 기호로 사원. 우리는 길을 준비 하지 않은 사원의 입구에서 걸어서 약 1 km). 거기에서, 우리는 계단을 내려가서 올라가지 & 절. 거친 바람이 부는 날이 있었습니다.
절에 있는 그림 같은 풍경을 찾는 것. 아주 크지는 않지만.
절 떠나, 우리는 계단 처럼 느껴지지 않고 있다 (이 꽤 가파른) downthe. 우리는, 나는 말한다, 쪽 출구로 납 피셔리 있는 박물관. 거기를, 할 수 있는 거리에 버스 정류장이 바로 길.",4.0
"이 절에 특별한 문제는 없었습니다. 사실, 이 사원은 아마 더 하지 않을 것이기 때문에 평균적인 한국인이 수백 명의 사람들이 노력을 밀링 정보 selfies. 매우 상업적인 느낌. 최고의 여행 은 다음 몇 가지로 먹을 수 있는 바위 odeng. 할 수 있는 시간이 있으면 아무것도 할 수 있고, 왜 오지 않을?",3.0
"우리는 유명한 절이 있는 체크 아웃을 하고, 시간을 투자할 가치가 있어서 아름다움, 서로 칭찬하고 있었고 teplme 과도 조화롭 다. 거기에 가려면 버스를 타고 10분 정도 필요는 해운대 역에서 택시를 타고 (이 훨씬 쉽게).",5.0
"제가 본 곳이 일본 이 한국을 방문한 여행으로 크루즈. 이 절은 다음 바다 전망과 위치가 진짜 성공 포인트, 사원 자체는 특별한 편이지만 정말 아무것도 복잡한 일본의 사원들을 볼 수 있습니다. 그럼에도 불구하고 이 지역을 방문할 가치가 있는 경우.",3.0
"해동용궁사 은 곳 때 부산에서 방문해야 합니다. 이 곳은 또한 매우 아름다운 바다에 둘러싸여 있는 것이 가장 좋은 점은 있다.
또한 이 곳은 후회하지 않을 경우. 당신의 눈이 있습니다 방문해 주셔서 감사합니다.

버스로 갈 수 있는, 산책이 약 3 km. 조금은 피곤한 사람이 하지 않을 경우 특히 어떤 스포츠: d 하하하 : D",5.0
"우리는 기차역과 버스가 이 사원. 버스 정류장에 버스는 5분 정도 걸으면 정류장 입구. 시간이 좀 걸릴 수 있지만 시내 중심, 바로 입구가 사원. 제가 아는 긴 여행 이 모든 가치가 있습니다! 절에 있어서 바다는, 매우 멋진. 건물의 계단을 오랫동안 다른 사원, 수명 연장이라는 계단이 있다. 저희가 방문한 한국인들의 공휴일, 붐볐지만, 전체적으로 좋은 방문이었지만; )",4.0
"우리는 화요일 에 갔는데, 엄청나게 많은 관광객들이 있다! 아름다운 사원 이다. 많은 계단을 내려갈 사원, 하지만 잘 지어져서 힘들지도 않을 백업 종료.
한 기념품 스낵, 판매 사원 밖에 비싸고 맛 은 없고.",4.0
멋진 바다 사원 방문하기 좋은 곳. 아주 사랑스러운 여행을 계획하고. 하루 반나절 을 보낼 수 있는 좋은 방법.,4.0
"사원 안에 있는 바다 전망. 대부분의 사원 산 이고, 여기는 근처에 위치하고 있는 해변. 많은 조각과 아름다운 건물로, 사람들이 하지만(어쩌면 토요일 오후 이었기 때문에) 이지만 경험을 싶다거나. 가끔은 갱 웨이가 좁은 패스 또는 하는 대기열 단순히 이동 의 다른 사원.

우리는 택시를 타고 가는데 (약 15 - 20 분에서 12 000원 해운대, 말씀드렸고 이는 다시 어두워지기 때문에, 많은 불가능합니다. 걸어 갈 수 있는 언덕 아래에 (15 - 20 분) 를 지원하지만 해운대 (약 1 시간) 이 다.

먹고 마시고 몇몇 카페에 있는 거리 음식, 하지만 우리는 전혀 하지 않은 곳이 있는 (수도 있지만).",4.0
"쉽지 않지만 특히 오래된 사람들이 할 가치가 있습니다. 아름다운 풍경. 아름다운. 갈 수 있는 곳이, 후회하지 않을 것.",5.0
실수 이었고 매우 혼잡하고 일요일 아침. 너무 많은 사람들이 단순히 사원 수 없이 여유롭게 돌아 다니는 여행은 제대로 있었으며 동작들은 및 밀기. 한 순간들이 즐길 수 있는 소비 만 하지 않은 20분에.,2.0
"바다를 마주하고 있는 아주 좋은 사원 이다. 많은 관광객과 주민들. 제가 부산 시티 투어 (BUTI) 블루 라인 입니다. 저는 한국어 안내가 없어 읽지 않는다 하지만 로컬 사람들에게 해 주길. 이곳은 찾기 힘든 곳, 바로 6 - 8 분 거리에 버스 정류장 buti. 버스 기사가 내릴 수 있습니다 이름 또는 누구에게 주는 용궁 용궁사. 시내 버스 여행을 할 경우 파란색 대괄호), 다르다.",5.0
"볼 수 있는 수준에서 기본 만 독특한 사원이 씨. 대형 사이트 가 아주 인상적인 사원이 적절히 섞여 다양한 수준의 모든 종류의 인형, 가장 인상적인 장식 적으로 다듬은 등.",5.0
겨울에 갈 때는 즐기는 신선한 공기가 느껴지는 아름다운 사원 이다. 시내에서 떨어져 있는 버스를 타고 부산에서 유일한 버스가 이 곳. 우리는 오랜 시간을 기다려야 하기 때문에 여러 버스 정류장에서 집으로 돌아가는 일도 있는,5.0
"바위 해안에 위치해 있는 사원은 위장을 따라 엔트리 설정이 있습니다. 운이 좋게도, 늦은 오후, 관광객들이 많지 않은 공간에 다양한 기능들이 사원 이동할 수 있습니다. 또한 볼 수 있는 물과 언덕, 매우 좋은 위치에 좋은 절! !",4.0
"저도 잘 모르지만 그냥 제가 sheesh.

버스 주차장 이 있지. 사람들은 작은 나무. 아… 환상적입니다. 그냥 바쁜 슈퍼. 조용한 분위기가 보고 싶어.

요구 사항을 모두 충족하는 최고의 화려한, 하지만 멋진 설정 (배이워크도 불구하고 모든 것에 콘도). 것을 알 수 있는 환상적인 곳을 찾을 시간이 좀 내부 안심하고 업무에 집중할 수 있습니다. 하고, 일찍 돌아가지만 (또는 늦은? ) 를 하지 않을 수 어 70살의 주도로 소리를 지르는 가이드가 서둘러.",4.0
"이 사원을 방문하게 될 것입니다. 전체적인 설정은 다음 바다 정말 아름다운 사진을 아주 예쁘고 할 수 있습니다. 있었음에도 불구하고 많은 사람들이 사원을 방문하는 여름 휴가, 이 가치가 있다.",4.0
"해동용궁사 중 가장 아름다운 사원 을 방문한 한국에서. 놀라운 바다 전망을 제공하는 & 풍경. 건축 양식은 다양한 종류의 일식 - 스타일. 하지만 아직 그 의 독특한 방법.
약간 실망 하지 않은 사원을 볼 수 있기 때문에 광원 살리지 (수 있는 동안 만 볼 수 있었다). 그러나 아름다운 해안선 을 위로 하지 않다는 것이다.
길 것이 사원으로 오르 액세스할 수 없습니다 계단이 많음.
참고 현재 이 절은 곧 과정을 수행합니다.",4.0
이 절벽 사원에 앉아서 멋진 전망이 있는데 제 생각엔 무엇을 라. 사원 자체는 작지만 맑은 물 에 둘러싸여 있는 것입니다. 도착 할 수 있지만 대중 교통 하는 시간을 가집니다 세요.,4.0
"하지만 우리가 도착한 날은 많은 관광객들이 중간에, 우리의 여행은 즐겁고 흥미로운 사원. 사원 자체는 제공업체로 새겨 다양한 공예품과 길거리 음식. 이 사원은 독특한 한국 문화를 파악 및 가상화와. 작은 만이 내려다 보이는 바위 절벽에 위치, 아름다운 아니지만, 그럼에도 불구하고 이 인상적이고 아름다운. 한국에 처음 오는 만큼, 꼭 가보길 꼭 추천하기.",4.0
"괜찮은 해변 을 할 수 있습니다. 아주 멋진 풍경, 흥미로운 하나님은 동상, 연못 들 약 2시간 걸어 들어가면 있습니다 전체 지역 입니다.

사원을 방문하는 사람들에게 추천하고 있습니다. 기념품을 파는 가게도 있다.",5.0
비오는 날에도 걸어갈 수 있는 좋은 편이었습니다. 매우 아름다운 사원 이다. 날씨가 좋은 날이 될 것이라고 생각하는 것이 최고입니다.,5.0
"많은 관광객들이, 정말이지 실제 쳇발 의 고요함을 하지 않는 한, 볼 만합니다.",3.0
지하철 & 버스 쉽습니다. 걸어서 갈 수 없다. 많은 음식 스탠드. 여행은 1/2. 세계에서 가장 큰 쇼핑몰 입니다 로 돌아오는 길에 있습니다. 메트로 역이 있는 쇼핑몰.,5.0
"게 계단. 잠시 숨을 장소를 이용할 수 있는, 할 수 시간을 다 쳇발. 그냥 기억을 뒤 쪽에 있는 계단을 올라 간다 합니다. 드래곤 이라고 쳇발. 절벽에 위치해 있다. 사진과 함께 포즈를 취할 수 있는 운세. 이 참조해야 합니다.",5.0
"바닷가 전망이 좋은 아름다운 사원 이다. 무료 입장. 또한 신선한, 깨끗한 물을 마실 수 있는 지하 사원에서 오는 산들 중 하나입니다. 방문할 가치가 있는",5.0
"여러 번 이곳에 (내 친구는 여기에서 방문한 촬영을 할 때마다)
이 버스를 타고 해운대 / 택시 (의 경우 버스로 올라가면 절)

찾아 가는 재래 시장 판매 면 작은 선물도 포장 마차 음식은 일반적인 불교. 그런 다음 아래로 가면 일주 동물 몇 단계를 걸침기구. 이 단계에 따라 / 좀 느린 시간.

걸어갈 수 있는 다리를 보며 쳇발 지역에, 안으로 들어가 쳇발, 아래에 있는 동굴에 촛불 빛.
또한 단계를 왼쪽 쳇발 좀 주는 놀라운 풍경이 보이는 곳으로 바다 사원(락슈미 건설 에 대해서는 반성해야 백그라운드에서!)

정말 아름다운 곳입니다.",5.0
"아름다운 풍경, 좋은 조각. 우리가 간 다음날 chusoek, 이 사람이 붐빕니다. 맛있는 오징어 구이. 이 많은 음식을 파는 입력 쳇발...",4.0
"이 사원은 좋은 위치에 있어서, 해운대역에서 181 버스 서비스를 사용할 수 있습니다. 10분 정도 걸어서 45분 소요 후. 게 있다니 쳇발. 좋은 전망과 좋은 방문입니다.",5.0
"우리가 간 부산 비치 관광을 원하는 휴가의 여정 추가할 수 있습니다. 이 사원이 이곳에 들려서 조금 멀기 때문에 마을에서 실망시키지 않았다. 바닥은 깨끗하고 너무 많은 것을 볼 수 있다. 밖에 있는 기념품을 구입업체, 음료, 간단한. 친절한 유모차 이 아니, 대부분은 걷는 하이킹 / 날부. 작은 것들이 많이 있을 경우, 그만한 가치가 있지만.",5.0
긴 거리. 아름다운 해변에 있는 사원. 다른 해변 길을 걸어서 갈 수 있는 (이름은 기억할 수 없는). 날씨가 좋았다. 공중 화장실은 매우 나쁜.,5.0
"저희가 간 여행이라 큰 실망이 크루즈 여행 - 배송 - 관광객으로 가득 차. 여러 가지를 보고 사랑스러운 곳으로 사원, 평온함 이 없었습니다. 그냥 볼 사진을! 그 이 다시, 느낌이라 할 수 있는 관광객들의 돈을 벌 고. 입력 경로 및 공급업체와 오랫동안 길거리 음식을 파는 포장 마차 천박한 기념품 - 8월에 그곳에 있는 것이기 때문에, 우리는 거룩한 경험이 많은 다른 사이트에서 했다. 시간 없는 가치가 있습니다.",2.0
제가 본 사진 쳇발 온라인 가기로 했습니다. 후에 차를 주차 하면 작은 시장. 안으로 들어간 중국 일주할 수 있는 그림. 가파른 계단을 통해 올라가지 쳇발 단계를 참조하십시오. 환각 이었고 굉장한 재미!,5.0
절에서 바다는 항상 뭔가 såecial. 사원 영역 밖의 많은 길거리 음식 oportunities.,5.0
"저는 부산에서 몇 번의 방문을 즐겨 찾기 이 쳇발 여전히 다른 사람들. 예, 이 것은 단체 기념품 이 많은 기업들이, 아름다움이 멀리 떨어져 있지만 하지 않습니다.
가장 많이 방문하는 여행객들이 점심 시간에 최대한 빨리. 또한 매우 뜨거운 오후에는 앉을 수 있는 공간을 얻을 수 있는 그늘이 많지 않다.
비오는 날에 같이 할 수 있고 최고의 생략 아주 미끄러운 바위.
가파른 계단을 걸어서 갈 수 있는 경우 에서 쳇발, 내가 아는 한 대체 경로에 있는, 그래서 그 계단이 점을 사용할 수 없습니다.
많은 음료와 스낵 판매 포장마차도 몇 몇 음식점, 할 수는 없었어요.
로컬 버스가 여기에 있다, 하지만 그들은 다른 사람들이 언급한 것에 대한 주요 도로를 걸어서 10 점적약제 합니다 분 이상 부분적으로 언덕에 도착한 사원 이다.
이곳에 있는 좋은 주차를 지불해야 합니다. 3, 000won 중간 규모 및 대규모/소규모 차 7,000 차종절환지그장치에.
이 절은 무료로 주차를 하고는.
팁:
반드시 위에 더 잘 나오면 바위 사원 전체적으로 볼 수 있습니다.
를 살려 보고 싶으시다면 걸침기구 사진이 많은 인터넷 보기, 음력설 에 와서 늦은 겨울 동안 합니다 / 이른 봄.",5.0
"사원은 매우 아름다운 바다. 아닐 수 없으므로 이 역을 버스 또는 택시로.

최대 buddist 사원 산에서 가장 독특한 해변이 있는 해안에.

피하세요 주말이 주말에 사람들이 방문하는 인기 있는 장소.

이 절은 정말 좋았어요.
아름다운 곳이 부산 할 정도로.",4.0
좋은 사원 바이 더 씨. 해운대 역에서 181 버스를 타고 택시를 타고 약 8500원 또는 해당 위치. 여름의 더위 에 버스 정류장에서 걸어서 조금 힘들었어요. 이 절은 할 수 있지만 너무 많은 사람들이 아주 좋은 곳이 있어서 조금 걱정이 된 저는 매력이 있다.,4.0
"저는 여름에 간 세션. 이 곳은 아름다운 것이 많은 좋은 그림을 잡아 보고 할 수 있습니다. 공공교통수단을 이용하기에, 또는 heundea 역에서 181 버스를 100 해변.",4.0
아름다운 바다의 경치와 사원이 었습니다. 이렇게 많은 사진 이었다. 편안한 신발을 착용 할 수 있는 많은 계단을 걷고. 무료로 들어 있었다. 그들은 음식 부스가 될 것입니다. 우리는 버스를 타고 우리의 호텔에서 여기까지. 이 바쁘고 주말이었기 때문에. 나는 다시 갈 것이 오.,5.0
저희는 차가 이 곳을 추천해 나오는 길에 아내와 함께 방문하는 곳이 있습니다. 우리는 월요일에 있는 10:30에 좋은 사람들이 혼잡하지 않고 있었다. 좋은 위치. 최근 건설 라멘교. 잘 보관 부지 건물. 이곳에서 약 1시간 정도.,4.0
"엄마와 나는 우리의 경험은 우기가 오는데 다운그레이드 푸로페라풍력기는. 하지만, 절대적으로 멋진 풍경. 저도 사진을 찍지 었다고 할 수 없는 아름다움을 쳇발 의 캡처할 수 있습니다.

교통이 조금 불편 하기 때문에 끝이 부산. 버스나 택시를 타고 가는데 중 하나를 수행할 수 있습니다. 일반적인 우리의 자아, 우리는 택시를 타세요. 이 호텔로 걸어서 갈 수도 있는데 사원 주차장에서.

그럼에도 불구하고, 장기적 가치가 있는 여행! 나는 이 사원은 아름다움을 이미 알고 있을 것으로 저는 전에 왔어요. 연막 이 확실하게 보이는 같은 하늘.",5.0
"바다는 매우 아름다운 사원 이다. 아닐 수 없으므로 이 역을 버스 또는 택시로. 해운대 역에서 버스를 타고 약 20 - 30mins 의 용궁사 할 수 있습니다. 아름다운 곳에 해당할 정도로 부산에서. 그 외에, 그들은 아마 더 해당 유지 보수 및 청소한 화장실. 최악의 화장실에 가서 한국에서 너무 멀어서 위생 적.",4.0
이 사원이 하이라이트는 부산에서 보았습니다. 이 것은 우리를 실망시키지 않았다. 버스를 타고 해운대에 있는 이 사원을. 한국에서 버스를 타면 정말 위험한 경험이 될 수 있고. 버스가 아주 빠르고 경우에 서 있을 수 있기 때문에 소송을 정말 잘 바람에 들. 버스 운전사인 이 드라이브에 유사한 택시 기사. 한 번 절을 하려면 좀 언산. 실제로 사람들이 음식을 팔기 전에 안으로 들어가 사원 및 기타 변경다른 모든 사원 들 처럼. 그래서 준비한 무리의 사람들이 있었습니다. 전체적으로 이 사찰 은 아름답지 않을 것이다.,5.0
어. 나는 단 한 사람이 서양 틈을 메우 다. 사원 도 좋지만 매우 작은. 바다는 정말 독특하기 때문에. 좋은 경험 하지만 1h 완료.,3.0
"이 절은 정말 좋은, 하지만 아닌 또는 가장 아름다운 하나 있습니다. 멋진 배경 이지만 진찌로. 바위 위에 앉아 있는 사원 위에 바다로 바다로 떨어지는 것 같은 느낌이 일부 지점에서. 하는 일 중에, 볼 수 있었을 거라고 할 수 있습니다 최고의 놀라운 빛이 되어야 합니다. 하는 것이 또 다른 장점인 관광객들을 피하고. 나는 일반적으로 문제가 있는 곳이 너무 많지 않는다 (행 버스, 작은 상점들이 사방에) 커머셜을, 문제는 이 곳이지만 관광객들도 점심에 위치한 사원(락슈미 안에 있는 주차장이 나 상점에서 조금 떨어진 절). 때문에 이 경우 이 문제가 발생할 수 있으므로 쳇발, 조용하고 편안한 분위기를 즐길 수 있는 이곳, 중국 관광객들이 사진 촬영을 통해 회전 활강 하는 대신 왼쪽 및 오른쪽. 그 한 파멸되지 않습니다, 하지만 자극 하라. 이 작업은 염두에 두십시오.",4.0
지금까지 내가 본 데 2만 마음에 드는 것 이었다. 이 많은 사람들이 아주 많아 보이는 것 같은 관광 사이트 실제 쳇발. 이 곳은 좋은 사진을 보고 있는 경우가 아니라 전망 및 동상 수상,3.0
"이 사원은 조금 떨어진 곳. 여기에 택시를 타고 갈 수 있는 대중 교통이 아닌 다른. 바다가 내려다 보이는 언덕에 위치하고 있는 사원. 건물 전체가 실제로 있는 아주 작은 전체 지역 45분 동안 충분한 오토만! 이 크기 때문에 부족한 것이, 이 곳을 매우 혼잡 할 수 있습니다. 입구에서, 여러 동물들을 매년 음력 나타낼 수 있습니다. 또한 상대적으로 큰 동상 의 자비 의 여신 의 최고 지점이 쳇발. 종교 의 경우, 수와 영적인 느낌이 더욱 시간을 보냈다.",3.0
"부여, 이 곳에는 그다지 큰 것이 많지 않기에, 절벽 사원 건설 에 볼 수 있었죠. 한 시간 반 정도 버스 여행에서 약간의 역까지 갈 수 있는 게 우리가 올라가지 쳇발.",5.0
"이 사원은 바이 더 씨. 에 도착했을 수도 있고 꽤 많은 관광객들이 주변에 9am. 한 점이 몇 가지 규정, 경전 들 중 몇몇은 아주 큰 모든 중국어 번체 문자. 바위에 있어 바다와 멋진 전망 은 확장 충계참. 일출을 볼 수 있는 장소로 지정된, 이 사람들도 일찍 도착해서 나을 피할 수 있는 일몰을 보고.",3.0
"이 장소는 추천 관광, 어서 위에 랭크 '꼭' 한 부산. 또한 그곳에 방문할 가치가 있습니다. 절에서 드문 해변. 멋진 전망이 보이는 측면을 따라 사원과 다른 독특한 사원 이다. 유일한 불만은 화장실이 있는. 사실 저희는 한국에 가서 화장실 중 최악.",4.0
"이 절 즐겁게 하는 것이 굉장히 붐비는. 바다 바로 옆에 위치하는 독특한 또 다른 사원. 를 통해 얻을 수 있지만 대중 교통을 이용하는 시간이 꽤 걸리지 않았다. 지하철을 타고 해운대 역 7번 출구로 날 버스 181. 약 한 시간이 걸린 교통이 있습니다. 다른 사람들이 언급한 것 처럼, 롯데몰 버스 하차 후. 나가면 바로 왼쪽에 버스 정류장에 가 볼 것이라는 정보 쳇발. 왼쪽으로 언덕을 따라 올라가는 -- 이는 잘 표시할 수 없어.

이 곳에는 계단을 내려가는 코스가 하나 와서 절 계단 모두 있어야 합니다. 이 뜨거운 물을 좀 했는데 하고 붐벼서 다행 이 때문에 걸어서 쳇발! 꼭 지역을 방문할 수 있는 풍경 앞에 쳇발. 이 작은 편이지만 실제 쳇발 위치도 아주 아름다운.

맛있는 음식과 기념품 스탠드 쳇발 나갈때 표시됩니다. 저는 아주 멋진 도넛 같은 항목 -- 튀김 반죽 에 시나 흑사당 / 너트를 작성 -- 이 맛 이었다. 나는 다시 갈 길 갈 수 있는 해운대역에서 181 번 버스를 다시 -- 버스 정류장이 위치한 찾을 수 있습니다.",5.0
"이 곳은 꽤 먼 곳, 해운대 역에서 버스를 타고 쉽게 갈 수 있지만. 시간이 있다면, 해변은 걸어서 갈 수 있는 작은 빨간색을 건너는 다리에서 쳇발.

색상이 화려한 바다.",3.0
"대부분의 사원 산이 되지만 buddist 에 위치하고 있는 만큼 해안 붕삼란에! 서 처음에 거의 눈물을 흘렸다. 저는 아이들과 즐겁게 돌아다니 지원하지만 불교의 역사에 대한 고민이 위치, 전통과 의식 및 예배 를 보라고 하는 사람들. 이곳은 아주 약간의 계단 (필요로 하는 고려 의 여행 계획) (4 - 11 세) 제 4 하기에 아이들이 즐겁게 모든 사원 경내 로 다른 조각상, 길도 조심하라.

것을 알고: 화장실이 있는 장소가 있어 최악의 호텔이 땅딸막하 한국전 potties에. 에 있는 커피 가게로 가는 길을 걷다 (깔끔하고) 사원 정상적인 경우에 사용할 수 없습니다 화장실 squatties.

이 작업을 하고 존경 하며 손님 쳇발. 나는 아이들에게 너무 큰 소리로 에누리를 할때 들은 것을 항상 염두에 두고 있는 경우이지만 가족과 함께 여행할 수 있는 서비스를 하지 않는다. 아이들이 속삭이 는 연주를 생각 나게하는 매력적인 게임 같은 일.

할 수 있는 작은 매점이 있어서 필요하면 실제 쳇발 더운 날 시원한 물, 이 1000 kw 를 구입할 수 있다.

일찍 가서 사람들을 피하기 위해 더워.

일일이 전체 부지. 정말 아름다운 곳 입니다! 즐길 수 있는!",5.0
"사원은 바다에서 붐비는 지역. 아름다운 구조 다. 일부 포장 마차 길을 따라 간단한 음식을 살 수 있는데 사원 어느하나는. 사진이 너무 좋은 곳이다. 다행히도 그리 붐비지 않는 그곳. 있었고, 택시를 타야 하는 것은 조금 먼 부산 지역. 길을 따라, 우리는 우연히 롯데몰 유출구.",5.0
"사원은 바다. 얼마나 오래 된 지는 꽤 오래된 것 처럼 보이지만 절 및 건축, 디자인, 조각, 동상, 등이 있습니다. 꽤 오래된 것. 좋은 평화로운 환경 전망 좋은 바다에 있는 바위. 길거리 음식을 파는 포장 마차 거리이고 흥미로운 길가에 가공 패스 및 모든 종류의 기념품 및 기타 항목에 즉시 사용할 수 있는 방법 / 쳇발. 조각상 들이지 줄지어 있는 거리에 당신에게 제일 이 돌 다리를 건너면 절 후에 도착한 사원 이다. 나는 그 곳을 방문하는 속도 "" 꼭“부산.",5.0
"하는 것은 매우 붐비는, 같이 정말 - 점심 포함 - 거의없는 이동 방식으로 정렬할 수 있습니다. 앞으로 천천히 아래로 좁은 계단을 올라가면 쳇발 인칭 및 백업되지 않은 것을 고려합니다. 그런 다음 다시, 토요일 였습니다. 사원 자체가 너무 많이 붐비지 않는, 우리가 더 나은 전망을 오르기 전에 바로 위에. 사원 자체는 아주 잘 관리하여, 사용하지 않은 경우 그 곳이 더 좋은 리뷰들이 이러한 과대 평가할 수 있습니다.",3.0
"하는 생각을 할 수 있는 충분한 아시아의 휴일을 여행에 사원 들. 하지만 이 일은. 바다가 내려다 보이는 절벽 에 위치한 오른쪽 탑스의, 이 멋진. 많은 사진을 찍고, 다양한 컬러 다. 꼭 기회가 생깁니다.",5.0
"사랑스러운 위치는 바다. 많은 사람들이 생각하는 것, 하지만 나는 평일에 갔다. 지하철 안에서 + 버스에 있을. 꽤 멀리 걸어가야 하는, 걸어갈 수 있는 경우 문제가 있어서, 직접 택시를 타고 여기에 고려할 수 있습니다.",3.0
코치 로 쳇발 공원에서 걸어서 상점들이 많이 있고 음식 판매. 10분 정도 걸어 내려가면 시에는 큰 중국 일주 동상 및 기타 볼 수 있습니다.,4.0
아름다운 불교 사원이 인상 좋은 바위가 많은 해변 이다. 오솔길 은 산책하기에 그는 그의 기도를 들으면서 불교 스님 컨덕트의. 주변에 볼 거리 - 작은 것들을 볼 수 있고. 샘플로 가는 길에 한국 음식이 쳇발. 피하세요 주말이 주말에 사람들이 방문하는 인기 있는 장소.,4.0
"바다 전망이 기 때문에 바람이 많이 불 지원하지만: )
좋은 차를 렌트 하기 때문에 두 배로 플란타룸을...",4.0
"부산에서 20 km 에 위치한 사찰, 바다 근처에 있는 산. 환상적인 풍경, 불상 은 매우, 매우 큰 몇 개. 부산 지역에 가면 놓치지 마세요.",5.0
"놀라운 사진을 찾을 수 있는 것과 같이 웹. 위치는 아름다운 해변에 숨이 멎을 것 쳇발. 그러나, 그곳에 도착하면, 다른 활동을 하고 있습니다. 하지만 길거리 영업 사원으로 걸어갈 수 있는 다양한 기념품과 길거리 음식으로 가득 차 있어. 함께 하는 일부 음식을 추천해 드립니다. 어묵 국물 도 받아들일 수 있는 아주 훌륭한 / ddokpokki. 또한 해운대 해변 언덕 길을 연결한 사원 이다. 여러 레스토랑과 바가 있는 절벽이 내려다 보이는, 할 수 있는 좋은 곳에 들러 점심 식사/음료.",5.0
"간단하게 아름다운 - 아름답고 흥미로운 산책할만한 가치가 있습니다. 미국인들은 저희 뿐인 사람이 정말 도움이 되었습니다. 우리는 이곳에 어른 도 한 커플을 미국이 한국 전쟁 중에 감사!
놀라운",5.0
"예, 위치는 매우 훌륭한 (ministry of 수산 건물 옆에 기본 제외), 하지만 이곳은 점심. 포장마차가 줄 지어 빠른 음식과 옷 입구 쪽에 있는 모든 것을 권해 답변하기 - 아마도 앞서 등불, 정말 마음이 끌리지 않는 곳이지만. 본 건물 만 하나, 아리마를 꿇, 및 변경다른 정보 또는 건물에 확실한 가이드. 실망 방문.",3.0
"바다 파도 소리를 들을 때 마음이 평화롭다는 느낌이 절. 다른 사원들과는 달리, 이 사원은 바다 가 볼 가치가 있는 여행. 저는 풍경. 수 있는 적절한 신발을 신고 걸어서 계단을 오르면 거리를 버스.",4.0
이 사원은 한국 문화를 배우기 에 좋은 곳. 아름답고 평화로운 곳이었습니다. 현지 음식을 먹기 좋은 장소.,5.0
"우리의 긴 여행에서 처음으로 한국에 매력 였습니다. 해운대 지역에서 택시를 탔는데 약 20분 정도 입니다. 사원의 입구 바깥에 있는 행이 있고 12 조디악 동물 조각상이 맞이해 줍니다.

금방 아름다운 다리가 보여 바위에 도착하기 전 단계와 사원 이었어요. 이 시간 동안이나 공사가 진행. 따라서, 우리는 30 분 정도만 머무르기.

택시를 타고 쉽게 갈 수 밖에 명소. 사원을 방문하는 관광객들에게 문제가 부트되지 않습니다.",4.0
"우리의 한국 여행에서 방문한 가장 놀라운 사원, 바다 바위 적입을, 사원 배경, 완벽한 사진은...",4.0
해변 사원이 아닌 일반 사이트에서 한국 산악 쳇발. 주위에 누워 모든 쓰레기가 이 화려한 것을 제외하고. 정말 눈엣가시 손상시킨다 에서 자연의 아름다움과 및 지역의 풍경. 또한 부산에 가볼만한 가치가 있어 특별한 경험을 할 수 있지만 쳇발.,4.0
한국의 경우는 이 기 쉬워서 쳇발 에 위치한 독특한 방문 였다 templed 바다. 이 버스를 타고 30분 정도가 조금 멀지만 해운대역에서 에 대한 가치가 있습니다.,4.0
사원을 따라 바다를 좋은 편이었습니다. 다른 사원 들에 비해 예쁜 새를 볼 수 있었는데 하는 한국.,5.0
위치는 한국에서는... 산에서 찾을 수 있지만 일반적으로 사원이 사원은 바로 옆에 바다... 부산 시티 투어 버스는 하루에도 여러 번,3.0
이것을 설명하는 가이드가 있는 정말 큰 사원은 사원들이 었습니다. 매우 아름답고 흥미로운 사원 이다. 제가 마음에 들었습니다.,5.0
"이 사원 들 중 몇 가지 한국 산 대신에 지어진 해변, 아주 특별한 장소입니다. 체크 아웃할 수 있었습니다.",4.0
"함께 출장 방문 collegaues.
바다가 보이는 언덕 위에 위치한 사원이.
몇 계단이 있어서 을 쳇발.
통과하는 작은 가게들이 거리에 사원 이라고.",3.0
물 가에 있는 아름다운 예술 및 문화 유산과 사원. 이 사원은 확실히 독특하고 모든 참조해야 합니다. 적극 추천합니다!,5.0
"진짜 멋진 사원이 오. 가 아니다. 저는 제가 할 수 있는 남포 역 근처에 있는 버스를 타고 다리. 20분 기억하는 경우 이다. 버스 정류장에 대해 걱정하지 않는 이름 없는 발표할 예정입니다 쳇발, 가야 하지만 귀 좀 열 수 있습니다. 바로 이 보이지 않을 때 꺼, 하지만 그냥 따라 길 건너에 있고 더 걸어 사인 해. 할 수 있는 간단한 음식과 기념품을 파는 시장 estrapade, 그리고 답변하기 일주 동상. 길을 따라가면 눌라움은... 바다 보 (또는 이에 바다가?) 왼쪽으로 살짝 돌아 보 오 그 유명한 전망을 느낄 수 있었다. 정말 예쁜 이! 많은 계단 상승 하기 때문에 미리 준비해 봐야 선배 들이 해 정보를 참조하십시오. 배가 고픈 경우 전이나 후에 방문한 절, 식당이 있는 버스를 타고 메인 도로가 됩니다. 그는 나쁜 짜장면, 원가 계산 시... 5000/6000 제가 잊어 버린 (도 저렴한 것으로 알고, 실제로 맛은 나쁘지 않다고 생각하지만).",5.0
